umap_x,umap_y,true_label,kmeans_label,spectral_label
12.375378,9.573977,4,2,5
5.6062775,11.574925,4,5,1
10.806354,11.118307,4,2,5
5.1223235,11.848314,4,5,1
12.272742,8.585243,4,2,0
5.4057226,10.181134,4,5,2
9.494248,9.1684,4,2,4
11.280028,8.531499,4,2,0
5.3622975,11.502645,4,5,1
5.086601,9.464247,4,5,2
6.5964947,10.8348055,4,5,1
8.074342,10.144041,4,5,2
6.5704575,9.561549,4,5,2
5.293051,8.529736,4,0,2
9.596639,8.738955,4,2,4
11.851329,8.077309,0,0,0
11.949278,8.381771,0,2,0
6.2177186,9.55666,0,5,2
6.106599,9.509937,0,5,2
8.445932,12.385869,0,2,5
10.512025,10.503794,0,2,5
12.138093,8.913985,0,2,0
10.1130705,10.5993395,0,2,5
6.17609,9.6468,0,5,2
10.276316,10.260953,0,2,5
10.00476,10.530472,0,2,5
10.658196,10.0147505,0,2,0
9.058497,12.428091,0,2,5
9.199782,12.555198,0,2,5
5.4361763,11.734967,0,5,1
12.26892,8.612009,0,2,0
11.092882,11.937891,0,2,5
4.787813,11.754327,0,5,1
9.64967,9.366439,0,2,4
11.252395,9.676608,0,2,0
8.503553,10.614664,0,2,2
9.592724,10.908058,0,2,5
10.181772,8.187444,0,0,4
6.004279,11.056057,0,5,1
11.851184,10.131203,0,2,0
6.4301634,11.456865,0,5,1
6.2125707,11.486743,0,5,1
6.3529906,11.373853,0,5,1
10.063072,10.355259,0,2,5
8.854244,9.582277,0,2,1
7.6436214,11.940477,0,2,1
8.097145,11.828947,0,2,1
7.4996448,10.320809,0,5,2
6.134277,10.925628,0,2,1
9.326926,9.779485,0,2,5
11.456685,11.692997,0,2,5
12.2443695,10.527053,0,2,0
9.511197,12.030716,0,2,5
9.677938,12.091803,0,2,5
9.523142,12.185695,0,2,5
11.391419,8.212976,0,0,0
11.160885,8.965132,0,2,0
11.271557,8.423265,0,0,0
9.719574,9.985636,0,2,5
9.264967,8.797375,0,5,4
11.659117,6.6146827,0,0,3
7.1257706,10.996504,0,2,1
8.560726,10.898833,0,2,5
9.448138,10.784628,0,2,5
8.746781,12.501661,0,2,5
11.98488,10.718314,0,2,0
11.338426,8.155895,0,2,0
7.716644,10.440187,0,2,2
9.165959,11.472289,0,2,5
12.24562,9.545165,0,2,0
11.738542,10.093664,0,2,0
11.547763,10.258106,0,2,0
12.323584,10.044521,0,2,0
12.471096,10.0029745,0,2,0
12.001604,10.06296,0,2,0
9.954724,11.82917,0,2,5
10.336784,9.914455,0,2,5
9.823352,9.716857,0,2,5
10.35431,9.836399,0,2,5
10.3234215,10.641119,0,2,5
11.522252,8.068456,0,2,0
11.445618,8.212858,0,2,0
9.175301,9.360887,0,2,4
9.298375,8.975743,0,2,4
11.417341,8.285202,0,2,0
9.409452,9.423143,0,2,4
7.949663,10.179275,0,0,2
10.585032,7.8089848,0,0,4
8.22026,10.30336,0,2,2
8.102063,10.362022,0,2,2
9.481488,10.86025,0,2,5
8.29127,10.118921,0,2,2
5.0452323,9.875525,0,5,2
6.2125983,9.729849,0,5,2
11.974929,8.552244,0,2,0
11.467511,11.027465,0,2,0
5.5432315,8.743532,0,0,2
5.9289103,8.998953,0,5,2
5.8486247,8.971324,0,5,2
5.799717,8.950479,0,5,2
8.316241,9.510346,0,5,1
8.31443,9.485604,0,5,2
8.36061,9.489598,0,5,2
9.492695,9.066461,0,2,4
11.427683,7.4069467,0,0,3
11.426152,6.3622055,0,0,3
11.441425,6.4047856,0,0,3
11.305728,6.284121,0,3,3
5.2482243,8.7651615,0,0,2
11.316601,6.296383,0,1,3
11.258935,6.293801,0,1,3
6.464834,9.096569,0,3,2
9.959934,10.548072,0,2,5
11.788145,6.5832405,0,0,3
5.0063534,9.533882,0,5,2
4.897229,9.979642,1,5,2
5.1270676,9.9641905,1,5,2
5.444915,9.810363,1,5,2
5.2223654,9.722673,1,5,2
4.999256,9.827607,1,5,2
5.452741,8.599481,1,0,2
5.7570314,9.216376,1,5,2
5.311066,9.705011,1,5,2
5.7542562,11.377623,1,5,1
5.6403213,10.089593,1,5,2
8.94667,12.367916,1,2,5
6.361679,10.780578,1,5,1
6.368713,10.801811,1,5,1
9.11529,11.18245,1,2,5
4.829359,10.2934265,1,5,2
4.8331933,10.032296,1,5,2
9.281008,9.311838,1,2,4
10.343724,9.83861,1,2,0
12.476153,8.812178,1,2,0
9.083956,10.339912,1,2,2
10.913527,9.866047,1,2,0
10.978306,9.146187,1,2,0
11.655882,10.352236,1,2,0
12.400813,9.178287,1,2,0
5.09987,9.937434,1,5,2
5.011454,10.563721,1,5,2
5.86532,10.017785,1,5,2
11.883921,8.231104,1,2,0
11.665315,11.482326,1,2,5
11.594858,12.208172,1,2,5
10.540119,9.538997,1,2,0
10.240611,9.4230385,1,2,5
11.683723,7.649294,1,0,3
12.096607,8.607392,1,2,0
10.280685,10.357336,1,2,5
11.997428,8.736857,1,2,0
11.777306,8.574707,1,2,0
11.994862,11.080706,1,2,0
11.904356,8.859983,1,2,0
8.906723,10.277426,1,2,2
11.60848,8.301546,1,2,0
11.715124,8.44801,1,2,0
11.81259,8.736852,1,2,0
12.566415,8.903304,1,2,0
9.773886,9.87269,1,2,5
11.888757,6.917564,1,0,3
5.244381,10.450478,1,5,2
5.2957144,10.358164,1,5,2
6.177777,9.81986,1,5,2
6.773204,11.179368,1,5,1
10.611156,11.823541,1,2,5
12.115922,11.391746,1,2,0
9.85247,10.790183,1,2,5
9.913695,12.488735,1,2,5
6.4275174,9.646134,1,5,2
9.547251,11.782884,1,2,5
8.28257,10.818245,1,2,2
8.771141,11.515589,1,2,5
9.184744,11.387643,1,2,5
9.310616,11.908106,1,2,5
8.683555,11.82203,1,2,5
10.21672,11.584241,1,2,5
9.716218,12.228858,1,2,5
9.4875765,12.369813,1,2,5
8.033284,10.126686,1,0,2
8.052256,10.073988,1,0,2
11.688158,11.938151,1,2,5
11.796072,11.898547,1,2,5
11.583082,11.793025,1,2,5
10.313126,11.843626,1,2,5
8.287837,10.986103,1,2,5
11.060716,11.425829,1,2,5
11.821354,11.8272085,1,2,5
10.397362,12.0034895,1,2,5
10.502693,12.111439,1,2,5
11.269912,11.980898,1,2,5
11.218858,8.242427,1,2,0
8.374108,10.993778,1,2,5
8.3069515,10.961345,1,2,5
8.943219,10.701369,1,2,5
11.637163,7.264076,1,0,3
5.5315595,10.1639,1,5,2
11.818211,8.638371,1,2,0
10.503033,9.452703,1,2,0
11.33656,12.49212,1,2,5
11.986408,11.531018,1,2,0
11.55912,11.364661,1,2,5
7.70091,10.576288,1,2,2
11.03463,9.118998,1,2,0
10.061401,8.344943,1,0,4
11.18127,9.287418,1,2,0
5.434397,9.071006,1,5,2
11.500142,10.30808,1,2,0
11.737661,11.306415,1,2,5
5.214719,8.676605,1,0,2
10.769222,11.507205,1,2,5
10.862171,11.555208,1,2,5
11.744109,11.889915,1,2,5
10.64628,10.267581,1,2,5
7.1598997,10.974539,1,2,1
5.9164295,11.815739,2,5,1
9.788683,11.165186,2,2,5
9.207349,12.054989,2,2,5
8.471947,10.353714,2,2,2
8.651628,10.354776,2,2,2
8.636757,10.6537895,2,2,5
8.6126795,11.734937,2,2,5
8.449731,10.525898,2,2,5
8.334859,10.571778,2,2,2
9.309017,9.845015,2,2,5
8.1815195,10.881757,2,2,2
5.2348347,9.704998,2,5,2
5.682402,10.6981735,2,5,1
8.470813,10.138494,2,5,2
7.974234,12.121369,2,5,1
9.1847725,11.446465,2,2,5
8.531769,11.114121,2,2,5
11.619884,6.630094,2,0,3
9.3233185,11.101714,2,2,5
9.334966,11.119568,2,2,5
9.4334345,11.592154,2,2,5
8.950915,12.384926,2,2,5
10.789487,12.411019,2,2,5
6.799271,11.146607,2,5,1
11.378505,12.390162,2,2,5
12.244791,9.688805,2,2,0
12.074357,9.403754,2,2,0
8.619332,10.49703,2,2,2
9.633209,10.973521,2,2,5
9.063609,10.730332,2,2,5
11.039171,10.655505,2,2,5
10.77653,10.667859,2,2,5
10.296334,10.203548,2,2,5
8.158324,10.213738,2,5,2
9.304724,12.003627,2,2,5
10.577417,11.732626,2,2,5
10.593997,11.356319,2,2,5
5.918312,11.966274,2,5,1
5.9206495,11.976519,2,5,1
9.281361,11.687639,2,2,5
8.86627,12.411271,2,2,5
5.8524675,12.00081,2,5,1
6.5146675,11.317799,2,5,1
6.442479,11.323293,2,5,1
10.290143,12.41917,2,2,5
8.763016,12.237229,2,2,5
8.879692,12.321462,2,2,5
6.634876,11.23826,2,5,1
8.8154,12.278559,2,2,5
8.8490095,12.327807,2,2,5
9.196587,11.003161,2,2,5
8.64879,10.204062,2,2,2
9.673893,12.522755,2,2,5
11.168965,12.399391,2,2,5
11.293567,12.442019,2,2,5
11.365321,12.454927,2,2,5
10.017785,11.08635,2,2,5
11.49751,11.966776,2,2,5
5.640002,11.692158,2,5,1
8.5793,12.456988,2,2,5
8.022881,12.316908,2,5,1
11.252412,11.925512,2,2,5
11.646251,11.634029,2,2,5
9.549784,12.443956,2,2,5
6.3155828,10.537158,2,5,1
10.990768,12.522496,2,2,5
10.653357,12.264195,2,2,5
10.831848,12.468352,2,2,5
12.343354,9.847734,2,2,0
11.355207,11.212422,2,2,5
10.509591,10.739781,2,2,5
6.4678874,11.869281,2,5,1
11.872992,10.767167,2,2,0
10.129618,10.810894,2,2,5
11.822959,11.251676,2,2,0
11.934039,11.200112,2,2,5
12.098151,10.870844,2,2,0
10.721124,12.359262,2,2,5
10.9126215,12.532628,2,2,5
10.214035,10.940525,2,2,5
11.646369,11.168079,2,2,5
8.878163,10.695645,2,2,5
9.519148,11.617983,2,2,5
6.392509,9.349976,2,5,2
8.444748,10.70063,2,5,5
11.372824,12.381793,2,2,5
11.749536,10.4943075,2,2,0
12.43329,8.903108,2,2,0
11.895035,7.055739,2,0,3
11.25898,7.5581217,2,0,3
11.466284,7.901414,2,0,3
5.572025,10.2938795,2,5,2
10.027644,8.908278,2,2,4
11.476308,7.8636417,2,0,0
11.635119,6.7057767,2,0,3
11.603748,6.5488834,2,0,3
11.5272665,6.939171,2,0,3
11.58281,6.75964,2,0,3
8.723235,9.48651,2,5,1
4.846579,11.831792,2,5,1
6.47264,9.176044,3,0,2
10.842241,7.7010884,3,0,4
7.7703204,10.246534,3,5,2
6.1057715,9.585745,3,5,2
9.853863,12.310741,3,2,5
9.262376,12.355714,3,2,5
9.61161,12.460103,3,2,5
9.458185,12.28414,3,2,5
5.6732726,11.400976,3,5,1
8.00553,11.777916,3,2,1
7.949361,11.785646,3,2,1
7.979246,11.841879,3,2,1
7.3354077,11.456324,3,5,1
4.866154,11.92486,3,5,1
11.636395,9.291912,3,2,0
11.437242,7.8331003,3,0,3
5.3638554,9.198967,3,5,2
10.422545,9.316179,3,2,4
7.719956,11.869214,3,2,1
7.7933908,11.916436,3,2,1
7.7028685,11.769372,3,2,1
7.6740265,11.727767,3,5,1
4.947533,11.668019,3,5,1
11.629782,6.6045885,3,0,3
8.216948,12.163973,3,2,1
6.1101165,10.028986,3,5,2
6.1828637,10.154143,3,5,2
9.111355,12.551591,3,2,5
9.821889,12.085398,3,2,5
5.3911667,10.256129,3,5,2
5.4620266,10.376797,3,5,2
6.249549,10.566742,3,5,1
5.147472,9.934202,3,5,2
4.962982,11.628687,3,5,1
7.650242,10.981689,3,5,1
5.3145633,10.5742235,3,5,2
5.1447363,9.8933735,3,5,2
5.1066504,10.52537,3,5,2
7.4960065,11.472745,3,5,1
5.6049905,9.329345,3,5,2
6.3266125,11.843098,3,4,1
5.088375,11.838368,3,5,1
11.73993,6.825039,3,0,3
11.561081,6.7184157,3,0,3
11.528873,6.917761,3,0,3
11.630032,6.623516,3,0,3
6.162355,11.48225,3,5,1
12.278073,8.52919,3,2,0
11.625673,8.762839,3,2,0
12.474381,8.633792,3,2,0
5.190976,8.680873,3,0,2
6.224641,11.5541315,3,5,1
11.540045,6.665554,3,0,3
7.709135,10.929158,3,2,1
12.315079,8.465889,3,2,0
12.034439,8.37312,3,2,0
5.207056,8.80716,3,5,2
5.0990386,8.8810005,3,0,2
8.2697935,10.345151,3,2,2
8.165385,10.38951,3,2,2
11.657489,8.566536,3,2,0
11.752648,8.451241,3,2,0
6.673682,10.879228,3,5,2
5.2314234,9.551813,3,5,2
12.230261,9.362547,3,2,0
10.134769,12.017671,3,2,5
10.11263,11.97089,3,2,5
10.011153,12.0580435,3,2,5
5.0265303,9.652166,3,5,2
5.7525487,8.753872,3,5,2
5.745801,8.908933,3,5,2
5.803297,8.71955,3,5,2
5.746914,8.846932,3,5,2
5.6366706,11.672257,3,5,1
4.6777067,11.408734,3,5,1
11.728215,9.023316,3,2,0
11.772372,8.938406,3,2,0
5.4016285,8.651714,3,0,2
11.743169,8.966776,3,2,0
9.558327,8.999159,3,2,4
9.126293,12.468976,3,2,5
10.408774,11.551094,3,2,5
5.5603905,11.718744,3,5,1
10.24889,11.28655,3,2,5
11.167964,7.9285526,3,0,3
10.001825,9.906003,3,2,5
10.919714,11.033969,3,2,5
10.91098,10.82271,3,2,5
9.54003,9.275844,3,2,4
10.077029,9.769356,3,2,5
5.2794805,8.806393,3,5,2
7.7774262,11.293474,3,5,1
7.2648296,10.600146,3,5,2
4.7409716,11.628684,3,5,1
5.214274,11.166673,3,5,1
5.308016,10.588366,3,5,2
4.7385917,11.656921,3,5,1
5.8694205,9.189153,3,5,2
5.9797726,11.920277,3,5,1
6.103808,11.833865,3,5,1
