umap_x,umap_y,true_label,kmeans_label,spectral_label
8.337334,2.4796472,0,2,5
15.395544,7.842849,0,3,2
15.589772,6.1879034,0,3,2
17.362087,2.7906222,0,0,0
16.855255,5.980931,0,3,2
7.8693056,3.931731,0,2,5
16.535467,4.931617,0,3,0
16.73919,5.80184,0,3,2
16.776567,4.7722363,0,3,0
15.20258,7.844447,0,3,2
15.45295,6.736707,0,3,2
7.5122437,6.42444,0,1,4
14.769772,0.15500088,0,0,3
17.235703,6.525273,0,3,2
8.6968355,3.669225,0,2,5
16.82185,3.3852594,0,0,0
17.171846,3.5424592,0,3,0
14.1116495,5.8367195,0,2,5
14.49413,7.0338707,0,3,2
12.171622,-0.14075696,0,5,3
6.50813,6.380262,0,1,4
16.811592,4.723493,0,3,0
6.117592,6.606606,0,1,4
6.8215203,6.8177977,0,1,4
6.926,7.030021,0,1,4
15.72549,5.8544035,0,3,2
14.525274,5.5805397,0,3,5
13.871223,6.3780575,0,3,2
14.534269,6.4632506,0,3,2
9.015807,3.8048782,0,2,5
13.598217,6.328925,0,1,2
9.130279,3.9772978,0,2,5
17.297365,7.2736387,0,3,2
17.893263,4.001503,0,3,0
16.9631,7.128267,0,3,2
17.120068,6.780022,0,3,2
17.130056,6.8806953,0,3,2
12.846495,0.089043394,0,5,3
12.624205,0.32042554,0,0,3
12.921641,-0.054614395,0,5,3
15.889909,5.0061097,0,3,2
11.02297,0.57317257,0,4,1
13.804525,-0.50494415,0,5,3
6.128278,6.553827,0,1,4
14.885593,6.0425377,0,3,2
14.748425,6.1771383,0,3,2
15.406297,7.918597,0,1,2
18.099163,3.9764469,0,3,0
13.106949,0.4428566,0,0,3
9.2927065,4.0380187,0,2,5
15.51844,7.970317,0,3,2
17.332876,3.894437,0,3,0
17.560036,4.1500597,0,3,0
17.391165,3.9550135,0,3,0
17.606157,3.5993352,0,3,0
17.641262,3.5535889,0,3,0
17.497578,3.9885504,0,3,0
15.585961,6.0120497,0,3,2
16.797628,3.8470335,0,3,0
16.607681,3.7160852,0,0,0
16.945534,3.5518582,0,0,0
17.001223,3.9260669,0,3,0
13.255364,0.23478985,0,5,3
13.165975,0.42626044,0,0,3
16.779987,3.7279048,0,0,0
16.461834,2.905399,0,0,0
14.733897,0.30508345,0,0,3
16.434473,3.9004805,0,0,0
10.5880375,0.71882755,0,4,1
13.194431,-0.46863514,0,5,3
8.921516,3.075265,0,2,5
8.314974,4.3904943,0,2,5
14.486984,7.090704,0,3,2
8.447306,4.4576373,0,2,5
8.550882,3.0493205,0,2,5
7.992187,4.087173,0,2,5
16.268648,1.7737935,0,0,3
17.592278,4.519365,0,3,0
9.634045,1.2406102,0,4,1
8.955484,1.7008684,0,4,1
8.714594,2.0695262,0,4,1
8.993173,1.6200707,0,4,1
7.9222817,3.867132,0,2,5
7.989196,3.4952848,0,2,5
7.9871025,3.7273924,0,2,5
10.030359,1.1769342,0,4,1
14.08603,-0.6440501,0,5,3
12.938262,-0.46109942,0,5,3
12.842652,-0.38755465,0,5,3
11.91753,-0.026173335,0,5,3
9.95631,1.132263,0,4,1
12.682757,-0.34205362,0,5,3
11.78506,0.094547905,0,5,1
9.374592,1.361526,0,4,1
15.472659,6.299331,0,3,2
13.299235,-0.49880874,0,5,3
8.651985,3.030777,0,2,5
8.936243,2.2381542,1,4,1
8.843071,2.191437,1,4,1
8.961697,2.3661208,1,4,1
8.717522,2.6310313,1,2,1
8.84518,2.185683,1,4,1
10.302021,0.878908,1,4,1
8.567109,2.1264186,1,4,1
8.774121,2.7074776,1,2,1
6.9909263,6.300598,1,1,4
8.148163,4.272796,1,2,5
15.425838,7.8527384,1,3,2
6.706971,6.274227,1,1,4
6.4990654,6.3397264,1,1,4
15.616186,5.990539,1,3,2
8.484028,2.8893383,1,2,5
8.512624,2.4595172,1,4,1
16.46402,4.0858636,1,0,0
16.486765,3.9086006,1,0,0
16.610601,2.0703974,1,0,0
8.927216,1.811671,1,4,1
17.2775,4.3279257,1,3,0
17.279251,3.6873903,1,0,0
17.593933,4.1427436,1,3,0
17.36263,3.3225863,1,0,0
8.739776,2.3024364,1,4,1
8.788269,3.5523243,1,2,5
8.128306,4.3001046,1,2,5
16.40383,1.663055,1,0,3
17.452412,4.3283176,1,3,0
17.358315,5.9613094,1,3,0
17.075052,3.4404843,1,3,0
16.608084,3.1142094,1,0,0
14.249225,-0.2363321,1,5,3
16.317848,2.2008946,1,0,0
16.638323,5.077851,1,3,0
16.672907,2.119615,1,0,0
16.234758,2.0684934,1,0,3
17.751528,4.197782,1,3,0
17.099894,3.1234884,1,0,0
17.121065,4.1797066,1,3,0
17.094757,2.3004258,1,0,0
17.419401,2.72247,1,0,0
16.512903,2.5252779,1,0,0
17.802668,3.1061728,1,0,0
16.055695,4.749392,1,3,0
13.725613,-0.55330426,1,5,3
8.721964,4.4270496,1,2,5
8.578142,4.4111633,1,2,5
8.033217,4.214607,1,2,5
6.000108,6.608512,1,1,4
15.98328,6.827478,1,3,2
18.007877,3.3684886,1,3,0
16.759472,7.426323,1,3,2
17.09704,7.1404643,1,3,2
7.8011384,4.3491282,1,2,5
16.741617,7.4428883,1,3,2
15.571805,4.657909,1,0,5
14.778834,7.322316,1,3,2
15.133069,7.545905,1,3,2
14.821417,6.9757695,1,3,2
15.12408,7.9454994,1,3,2
15.7759695,5.9388113,1,3,2
15.597017,6.1981845,1,3,2
16.643108,6.747011,1,3,2
9.897426,0.94478345,1,4,1
9.960854,1.3370475,1,4,1
17.37434,5.645853,1,3,0
17.792818,5.193467,1,3,0
17.82064,5.118899,1,3,0
17.357758,6.226964,1,3,0
14.584019,5.731537,1,3,2
17.663858,5.547759,1,3,0
17.767633,4.9794035,1,3,0
16.229073,6.2780113,1,3,2
15.889519,6.416059,1,3,2
17.562416,5.6701617,1,3,0
12.5521965,0.5079903,1,0,1
14.598396,5.7771974,1,3,2
14.568776,5.7465353,1,3,2
6.020345,6.5404816,1,1,4
13.692366,-0.39465955,1,5,3
8.225288,4.2645664,1,2,5
16.893131,2.974978,1,0,0
16.752771,3.754985,1,0,0
16.8355,6.0698404,1,3,2
17.578217,4.352906,1,3,0
17.404505,6.40791,1,3,0
15.20171,4.515212,1,2,5
17.10433,3.1214151,1,0,0
12.063371,0.17647472,1,5,3
16.594275,4.2611003,1,0,0
9.782111,1.1244298,1,4,1
17.289501,4.753848,1,3,0
17.655071,5.1827807,1,3,0
11.616736,0.24375817,1,5,1
17.37776,6.7691245,1,3,2
17.280157,6.788767,1,3,2
17.322592,5.824685,1,3,0
15.69923,5.8545012,1,3,2
6.0676928,6.684929,1,1,4
5.888219,7.2303696,2,1,4
14.78265,6.4794583,2,3,2
15.222932,6.3870564,2,3,2
15.913473,4.3098097,2,0,0
15.744661,4.7046947,2,3,0
14.355256,5.1633186,2,0,5
14.560243,7.174766,2,3,2
14.758418,5.5224137,2,0,5
14.785045,5.5696764,2,3,2
14.898507,5.8855996,2,3,2
9.340796,1.7382925,2,4,1
9.108443,2.5373013,2,4,1
8.702201,4.4686775,2,2,5
9.186923,3.6697655,2,2,5
6.86441,7.025364,2,1,4
15.131919,6.4171867,2,3,2
14.997557,6.4223394,2,3,2
13.63847,-0.47042662,2,5,3
14.731916,6.918537,2,3,2
14.778046,6.9463315,2,3,2
14.9328985,6.502827,2,3,2
14.601438,7.1052213,2,3,2
15.887263,6.5111732,2,3,2
6.2087026,6.5298753,2,1,4
16.731516,6.890252,2,3,2
17.422522,6.5731845,2,3,2
6.246268,7.4044337,2,1,4
14.494843,5.6928596,2,3,2
14.634765,6.48334,2,3,2
7.4733005,6.585767,2,1,4
16.786577,4.8192773,2,3,0
16.39157,5.4723883,2,3,0
16.613081,4.8067164,2,3,0
8.288336,3.097885,2,2,5
15.244379,7.9666986,2,3,2
17.132193,6.250336,2,3,2
17.079828,5.9823427,2,3,0
5.8033075,7.368753,2,1,4
5.844411,7.433254,2,1,4
15.169414,7.9311447,2,3,2
15.163427,7.975756,2,3,2
5.8425345,7.334905,2,1,4
6.0721517,7.1299796,2,1,4
6.2993665,7.0570073,2,1,4
15.077875,7.885892,2,3,2
15.189653,8.005488,2,3,2
15.213206,7.9985433,2,3,2
6.054966,7.0743394,2,1,4
15.248321,7.9638667,2,3,2
15.169343,7.9996886,2,3,2
15.292181,7.736811,2,3,2
15.251994,4.4523773,2,0,5
17.195574,7.179116,2,3,2
15.943535,6.3743696,2,3,2
16.727798,6.554276,2,3,2
16.771448,6.315129,2,3,2
6.0653744,6.4176664,2,1,4
17.025236,6.1957846,2,3,2
6.694503,7.0802746,2,1,4
15.855363,7.834285,2,1,2
6.2067714,7.35668,2,1,4
17.14243,6.1132507,2,3,2
17.145613,5.9940567,2,3,0
17.20721,7.159811,2,3,2
6.956637,6.300069,2,1,4
16.0743,6.528337,2,3,2
15.84724,6.6332603,2,3,2
16.08191,6.532947,2,3,2
17.42947,3.8227625,2,3,0
17.355703,5.061441,2,3,0
15.579162,6.8492956,2,3,2
6.1775346,7.3794136,2,1,4
17.100447,5.149836,2,3,0
15.305192,6.213198,2,3,2
17.493902,5.035908,2,3,0
17.046038,4.548474,2,3,0
17.440145,4.469542,2,3,0
15.996966,6.6641493,2,3,2
14.836729,6.531537,2,3,2
15.534215,6.927811,2,3,2
17.63809,5.0992584,2,3,0
15.477893,5.519355,2,3,2
15.506304,6.161305,2,3,2
8.3132,2.4305677,2,4,1
8.834825,3.5489397,2,2,5
15.273107,6.480787,2,3,2
17.869164,4.093042,2,3,0
14.227562,0.17194952,2,0,3
13.981278,-0.7070213,2,5,3
13.916329,-0.38466278,2,5,3
13.258338,-0.51886064,2,5,3
9.102572,3.6408608,2,2,5
12.688689,0.56754017,2,0,3
13.441721,-0.19027083,2,5,3
13.945646,-0.57600874,2,5,3
14.002113,-0.5395947,2,5,3
13.457906,-0.6211427,2,5,3
13.78068,-0.3520233,2,5,3
9.139289,4.1074967,2,2,5
8.676523,4.3489704,2,2,5
10.519785,0.727959,3,4,1
13.4387045,-0.69841355,3,5,3
8.439942,3.3832555,3,2,5
8.431175,2.3982596,3,4,1
15.697958,5.908141,3,3,2
15.847955,6.376464,3,3,2
15.563983,6.015479,3,3,2
15.827463,6.282827,3,3,2
7.547944,6.5655656,3,1,4
14.568228,6.1923647,3,3,2
14.419515,6.915313,3,3,2
14.459472,6.9843507,3,3,2
8.929542,2.1063864,3,4,1
13.37747,6.284567,3,2,5
16.688913,3.0303435,3,0,0
13.435006,-0.030593852,3,5,3
8.449949,2.3939009,3,4,1
16.656954,2.75366,3,0,0
14.236169,5.5438194,3,2,5
14.288027,5.6144586,3,3,2
14.148065,5.4237027,3,2,5
9.088656,3.378093,3,2,5
8.730076,4.566529,3,2,5
13.497359,-0.36084163,3,5,3
14.517827,7.0402684,3,3,2
8.088771,4.1564984,3,2,5
7.802243,4.5117164,3,1,5
16.949598,7.178115,3,3,2
17.048647,7.034236,3,3,2
8.46968,3.8231153,3,2,5
8.586943,4.003843,3,2,5
6.618675,6.300581,3,1,4
8.812243,3.70514,3,2,5
8.760796,4.539508,3,2,5
6.8497663,6.1974645,3,1,4
8.67445,4.357975,3,2,5
8.888478,3.0652943,3,2,5
8.591684,3.3411994,3,2,5
9.187915,1.7233664,3,4,1
8.688171,2.1632063,3,4,1
6.112951,7.341282,3,1,4
7.460143,6.530541,3,1,4
13.602167,-0.55064064,3,5,3
13.737939,-0.6292534,3,5,3
13.796426,-0.29218003,3,5,3
13.571718,-0.3567225,3,5,3
6.385626,6.9234686,3,1,4
16.751934,2.0038056,3,0,0
16.631525,2.135035,3,0,0
13.626767,-0.76018745,3,0,3
11.882019,0.07335007,3,5,3
6.182873,6.5778112,3,1,4
13.867372,-0.59011054,3,5,3
14.845004,7.4413705,3,3,2
14.594212,0.12551923,3,0,3
16.330687,2.2172856,3,0,0
10.139318,0.9473081,3,4,1
10.652464,0.7141533,3,4,1
9.230922,2.2504466,3,4,1
9.200947,2.3267272,3,4,1
14.752185,0.3987186,3,0,3
16.145044,1.9051516,3,0,3
7.0752172,6.3558097,3,1,4
9.064741,1.6794456,3,4,1
17.673035,3.8242843,3,3,0
17.275229,6.6619015,3,3,2
17.2797,6.513697,3,3,2
17.314796,6.684382,3,3,2
8.6458025,2.711458,3,2,1
8.660895,2.0899994,3,4,1
8.921683,1.761578,3,4,1
9.085525,1.5856625,3,4,1
9.107336,1.6159526,3,4,1
7.1808014,6.5509567,3,1,4
8.591242,2.8698118,3,2,5
16.423979,2.7916455,3,0,0
16.334911,2.535408,3,0,0
10.267053,0.915428,3,4,1
16.362906,2.720625,3,0,0
10.299533,1.0503759,3,4,1
15.269016,6.579257,3,3,2
16.543503,6.3351693,3,3,2
6.995675,6.554367,3,1,4
15.758953,5.960745,3,3,2
13.437189,-0.096720584,3,5,3
16.637335,4.293861,3,3,0
16.42894,4.645718,3,3,0
15.800371,5.783578,3,3,2
16.439068,4.0858583,3,0,0
16.891325,3.5418646,3,0,0
9.5769005,1.2365706,3,4,1
9.174038,4.1119847,3,2,5
7.958705,4.4747467,3,2,5
8.559416,2.7286432,3,2,5
8.487767,4.4492207,3,2,5
8.498635,4.25133,3,2,5
8.511324,2.8188248,3,2,5
8.511933,2.2581847,3,4,1
5.8876343,7.390057,3,1,4
5.9323416,7.3412986,3,1,4
