umap_x,umap_y,true_label,kmeans_label,spectral_label
5.552727,8.190125,0,0,4
9.095954,10.152163,0,3,3
7.8595266,8.557906,0,3,3
7.324655,9.115095,0,3,3
7.5025473,9.558679,0,3,3
6.790148,6.953546,0,0,1
7.1262727,8.681033,0,0,4
7.7790046,8.231313,0,3,3
9.684936,11.240784,0,3,5
11.006055,11.61481,0,3,5
7.7258825,10.693209,0,3,3
8.124711,11.5278845,0,3,3
8.031325,11.5127125,0,3,3
11.477518,8.106124,0,1,0
11.074751,8.506474,0,3,0
11.452601,8.131958,0,1,0
7.996255,9.379088,0,3,3
9.425527,7.787958,0,0,0
12.336614,7.264871,0,1,2
5.7331767,8.757334,0,3,4
7.7927165,7.00999,0,3,3
9.01558,10.525062,0,3,3
6.8585653,9.8362465,0,3,4
10.898414,11.722029,0,3,5
11.168882,8.449164,0,3,0
7.1216645,7.321689,0,3,1
8.084979,10.832515,0,3,3
11.514774,10.638019,0,3,5
10.944759,10.784352,0,3,5
10.946986,10.718079,0,3,5
11.356491,10.656673,0,3,5
11.328283,10.6565485,0,3,5
10.486588,10.096045,0,3,0
8.225599,11.050172,0,3,3
9.646373,9.465609,0,3,0
9.583558,9.196857,0,3,0
9.933939,9.530197,0,3,0
9.662467,9.545927,0,3,3
11.646667,8.185218,0,1,0
11.210683,8.352602,0,3,0
8.961297,8.430568,0,3,0
9.213698,8.310974,0,3,0
11.106539,8.646324,0,3,0
8.608577,8.511705,0,3,0
7.4501467,6.1504803,0,1,1
11.195984,7.607631,0,1,0
6.8131046,7.0305495,0,0,1
7.322679,6.821697,0,3,1
9.018402,10.647241,0,3,3
6.6950293,7.3085103,0,3,1
5.972692,6.6962013,0,0,1
5.6777363,5.502109,0,0,1
11.507042,9.4057045,0,3,0
10.143663,11.877736,0,3,5
7.133082,5.759855,0,0,1
6.9235244,5.897448,0,0,1
7.116304,6.252221,0,0,1
7.086705,5.9680867,0,0,1
7.435382,8.039798,0,0,1
7.4090123,7.938127,0,0,1
7.4430475,8.009504,0,0,1
9.381933,8.209062,0,0,0
11.895301,7.938255,0,1,2
12.319573,6.787003,0,1,2
12.291073,6.776791,0,1,2
12.19128,6.6516905,0,2,2
7.2901998,5.7075047,0,0,1
12.165647,6.5907855,0,2,2
12.114817,6.5487313,0,2,2
6.4021993,5.2009134,0,5,1
9.161186,10.250487,0,3,3
12.612405,7.4289746,0,1,2
6.0105095,6.3640895,0,0,1
6.291587,6.4373507,1,0,1
6.3829784,6.5471334,1,0,1
6.4564667,6.5084157,1,0,1
6.402647,6.597333,1,0,1
6.424693,6.3182945,1,0,1
7.0028524,5.3321548,1,1,1
6.4965005,5.907248,1,0,1
6.4787703,6.590449,1,0,1
4.748906,8.217647,1,0,4
5.599749,5.8996625,1,0,1
7.2768903,10.301602,1,3,3
5.4397173,8.497362,1,0,4
5.3666644,8.469481,1,0,4
8.744515,9.635321,1,3,3
5.5620627,6.7140384,1,0,1
5.6494255,6.6477284,1,0,1
9.393438,8.606273,1,3,0
10.192749,9.424472,1,3,0
11.502092,9.139666,1,3,0
6.769339,8.551324,1,3,1
10.030481,10.055518,1,3,0
10.3525,9.205327,1,3,0
10.853875,10.83199,1,3,5
11.647197,9.960139,1,3,0
6.0818996,6.184757,1,0,1
5.466333,6.735879,1,0,1
5.549804,5.8699408,1,0,1
11.759676,8.971166,1,3,0
10.025398,12.060746,1,3,5
10.234395,11.923108,1,3,5
10.039363,9.678144,1,3,0
9.834601,9.649456,1,3,0
11.883332,8.048017,1,1,2
11.3408375,9.168332,1,3,0
9.55756,10.14586,1,3,3
11.27791,9.137654,1,3,0
11.48167,8.876273,1,3,0
10.394321,12.030425,1,3,5
11.088073,9.15482,1,3,0
9.293465,9.647258,1,3,5
11.37029,8.85059,1,3,0
11.308054,8.910918,1,3,0
11.388196,9.28896,1,3,0
11.842292,9.703568,1,3,0
9.244871,9.175748,1,3,3
12.617698,7.285861,1,1,2
5.519169,7.197953,1,0,1
5.5087857,7.188474,1,0,1
5.614935,5.467205,1,0,1
5.6259203,8.799091,1,0,4
7.440317,10.467041,1,3,3
10.429664,12.311127,1,3,5
8.77605,10.272649,1,3,3
8.4380045,11.650431,1,3,3
5.6996975,5.391855,1,0,1
8.376283,10.563973,1,3,3
7.479791,7.148433,1,3,1
8.2866955,10.272516,1,3,3
8.4592085,10.853511,1,3,3
8.01838,10.363823,1,3,3
7.8752255,10.199064,1,3,3
8.561706,11.3069725,1,3,3
7.9145956,10.811367,1,3,3
7.7628393,10.718963,1,3,3
7.434107,6.2253,1,0,1
7.5037465,6.3400106,1,0,1
9.612396,11.367158,1,3,5
10.241407,12.1372385,1,3,5
9.808679,12.435468,1,3,5
9.444816,11.966495,1,3,5
7.561951,7.4245563,1,3,3
9.789494,11.708284,1,3,5
10.296559,12.147801,1,3,5
9.118128,12.043081,1,3,3
9.145521,11.480208,1,3,3
9.602236,12.285443,1,3,5
10.7905035,8.416396,1,3,0
7.597003,7.432131,1,3,3
7.6073675,7.408608,1,3,3
5.9335847,8.717392,1,3,4
12.207149,7.7110596,1,1,2
5.7153945,6.0953746,1,0,1
11.209506,8.922648,1,3,0
10.434844,9.1250305,1,3,0
9.0427265,11.375611,1,3,5
10.158782,12.209476,1,3,5
9.432241,11.818984,1,3,5
7.137246,7.1696877,1,3,1
11.094603,8.906267,1,3,0
10.660924,8.069913,1,1,0
9.759122,9.28773,1,3,0
6.922481,5.9110436,1,0,1
10.836868,10.897812,1,3,5
10.131896,12.182557,1,3,5
7.173472,5.360307,1,1,1
9.868946,11.633796,1,3,3
9.024441,11.522299,1,3,3
9.993716,11.716764,1,3,5
9.659942,10.274259,1,3,3
5.839003,8.752232,1,3,4
4.644985,8.607355,2,0,4
9.075377,10.625642,2,3,3
7.2545485,10.467722,2,3,3
7.6609535,7.0381675,2,3,1
7.643171,7.2693605,2,3,3
7.493767,7.533329,2,3,1
7.4880857,9.213184,2,3,3
7.696237,7.1028447,2,3,3
7.5638385,7.0139027,2,3,3
7.8197517,9.188419,2,3,3
7.1551676,6.841269,2,3,1
7.0668287,6.986459,2,0,1
5.982392,7.3496227,2,0,1
7.231085,7.3721805,2,0,1
7.0136566,9.538357,2,0,4
8.383826,11.042521,2,3,3
8.427541,10.96648,2,3,3
12.421264,7.2643876,2,1,2
8.482184,10.601492,2,3,3
9.345631,10.954465,2,3,3
8.438877,11.033299,2,3,3
7.5301533,10.484878,2,3,3
9.219829,11.363701,2,3,3
5.640218,8.78826,2,0,4
8.708504,11.065796,2,3,3
11.577535,10.537337,2,3,5
5.2557597,9.1093445,2,3,4
7.4120636,7.246343,2,3,3
8.897547,10.524277,2,3,3
6.624041,8.615901,2,3,3
9.87777,10.547983,2,3,5
9.37681,10.953383,2,3,3
9.695811,10.125085,2,3,3
7.1766806,6.7175016,2,0,1
7.955697,10.751119,2,3,3
8.82469,11.6867285,2,3,3
9.335297,11.95168,2,3,5
4.5878286,8.746048,2,0,4
4.5312138,8.697224,2,0,4
8.001236,10.752837,2,3,3
7.2749944,10.179344,2,3,3
4.5669346,8.711272,2,0,4
5.152326,8.890769,2,0,4
5.0465093,8.842607,2,0,4
7.204811,10.20903,2,3,3
7.358397,10.305789,2,3,3
7.2561283,10.311952,2,3,3
5.288483,8.834039,2,0,4
7.668511,10.36641,2,3,3
7.1846967,10.187727,2,3,3
8.32486,10.357548,2,3,3
7.427436,7.1576767,2,3,1
8.246135,11.299342,2,3,3
9.52512,11.400657,2,3,3
9.165175,10.877085,2,3,3
9.211342,10.937161,2,3,3
6.3071094,9.05898,2,3,3
9.4274235,12.098444,2,3,5
5.260651,8.112205,2,0,4
6.903063,9.796811,2,3,3
6.0829782,9.475909,2,0,4
9.314993,11.989384,2,3,3
10.029955,12.034918,2,3,5
8.181493,11.302518,2,3,3
5.336373,5.917304,2,0,4
9.215821,11.230649,2,3,3
9.176151,11.266953,2,3,3
9.259195,11.301423,2,3,3
11.494104,10.352447,2,3,5
9.853406,12.0694475,2,3,5
9.088053,10.726668,2,3,3
5.281201,9.090912,2,0,4
10.452956,11.671576,2,3,5
9.223842,10.845502,2,3,3
10.057746,11.901798,2,3,5
10.090882,11.925681,2,3,5
10.745387,11.301493,2,3,5
9.256314,11.321145,2,3,3
7.763714,7.0070577,2,3,3
9.1265955,10.782284,2,3,3
10.015755,11.9987,2,3,5
9.232531,10.027145,2,3,3
7.996252,11.006783,2,3,3
6.227499,5.369309,2,0,1
7.262971,6.9825983,2,0,1
8.370089,10.856208,2,3,3
10.830805,10.914133,2,3,5
11.7353325,9.53404,2,3,0
12.341209,7.695891,2,1,2
11.7355795,7.8554897,2,1,2
11.625676,7.9052615,2,1,2
7.9833174,8.130479,2,0,1
10.413838,8.586083,2,3,0
11.646319,8.121426,2,1,2
12.516686,7.0508623,2,1,2
12.380406,7.1639767,2,1,2
12.162466,7.3251715,2,1,2
12.555549,7.2452583,2,1,2
7.802106,8.367845,2,0,1
4.629512,7.251373,2,0,4
6.7814865,5.21777,3,1,1
11.704714,7.588107,3,1,2
7.0716777,6.7639785,3,0,1
5.772536,5.4549403,3,0,1
8.694065,10.904441,3,3,3
7.8056793,10.630023,3,3,3
8.198215,10.500756,3,3,3
7.810954,10.628137,3,3,3
4.9477677,7.8291354,3,0,4
7.6182694,9.027064,3,3,3
7.572376,9.037348,3,3,3
7.4725375,9.123131,3,3,3
8.847656,7.9751453,3,0,0
4.5840917,7.2585173,3,0,4
10.692151,9.338352,3,3,0
11.725711,8.124153,3,1,2
6.914464,6.3182425,3,0,1
10.584028,9.158059,3,3,0
7.830652,8.980386,3,3,3
7.838827,8.957791,3,3,3
7.850179,8.974509,3,0,3
7.9014726,8.960872,3,0,3
4.571345,7.4382114,3,0,4
12.466593,7.2340055,3,1,2
7.43893,9.318297,3,3,3
5.5538373,5.5725055,3,0,1
5.448763,5.697961,3,0,4
7.222615,10.243905,3,3,3
8.209214,11.583076,3,3,3
5.7562532,6.3144727,3,0,1
5.7066875,7.010439,3,0,1
5.361654,8.32533,3,0,4
5.875119,6.5426946,3,0,1
4.6122546,7.5243053,3,0,4
7.391852,8.523745,3,0,4
5.4390335,7.1774106,3,0,4
5.6499267,6.6632957,3,0,1
5.631236,6.7170815,3,0,1
8.985855,7.90406,3,0,0
6.6844306,5.931219,3,0,1
5.0848656,8.922363,3,4,4
4.5222206,7.927311,3,0,4
12.230853,7.3890676,3,1,2
12.480863,7.1895914,3,1,2
12.306968,7.158092,3,1,2
12.357964,7.092024,3,1,2
4.93075,8.616761,3,0,4
11.645714,9.159858,3,3,0
11.570923,9.064342,3,3,0
11.925277,9.191135,3,3,0
7.295617,5.356418,3,1,2
4.9181757,8.562321,3,0,4
12.681605,7.0019217,3,1,2
7.3647995,8.975426,3,3,3
11.881699,9.314201,3,3,0
11.652934,8.621178,3,3,0
7.048571,5.490529,3,0,1
7.1133666,5.454548,3,1,1
7.61052,6.6074257,3,3,1
7.5895224,6.6621404,3,3,1
11.257145,8.757117,3,3,0
11.532062,8.583186,3,3,0
5.630464,8.614099,3,0,4
6.875144,6.576036,3,0,1
11.580123,10.4824915,3,3,5
8.378375,11.710737,3,3,3
8.464738,11.820001,3,3,3
8.360162,11.751775,3,3,3
6.011415,6.70764,3,0,1
7.26014,6.187264,3,0,1
7.1007767,6.131614,3,0,1
7.2209816,6.117201,3,0,1
7.077497,5.991163,3,0,1
4.74692,8.046149,3,0,4
4.8168926,7.032232,3,0,4
10.811907,9.185757,3,3,0
10.924336,9.128587,3,3,0
6.9838777,5.31465,3,1,1
10.810217,9.086335,3,3,0
9.371274,8.179371,3,3,0
7.3958473,10.216786,3,3,3
8.877162,11.711715,3,3,3
4.6505227,8.201351,3,0,4
8.928814,10.939268,3,3,3
11.580714,7.8421264,3,1,0
9.483483,9.610325,3,3,3
9.548294,10.808452,3,3,3
9.451375,10.73325,3,3,3
9.5568,8.767086,3,3,0
10.056327,9.433956,3,3,0
6.998981,5.769452,3,0,1
7.6810365,8.644004,3,0,3
6.5038733,8.397193,3,0,1
4.784945,7.067072,3,0,4
5.2400246,7.4062657,3,0,4
5.3978624,7.142069,3,0,1
4.7106194,7.155768,3,0,4
6.296013,5.75598,3,0,1
4.6496434,8.778588,3,0,4
4.695999,8.769867,3,0,4
